a_median,a_pct10,a_pct90,h_median,h_pct10,h_pct90,occ_code,occ_title,tot_emp,year,job,state,monthly rent,monthly mortgage
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Montana,649.7089157,332.7717075
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Nebraska,664.0491555,367.6449631
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Nevada,1038.264575,607.2119758
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,New Hampshire,947.9641206,582.0606437
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,New Jersey,1086.554892,762.9789187
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,New Mexico,695.8750194,350.6872433
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,New York,1021.991803,487.5814324
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,North Carolina,719.3608446,381.0221274
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,North Dakota,560.5561036,250.8586868
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Ohio,680.194708,399.2855334
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Oklahoma,636.6210459,289.8544224
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Oregon,805.7362854,491.724359
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Pennsylvania,742.2943909,403.2479355
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Rhode Island,856.7213923,538.4926222
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,South Carolina,702.6028652,345.268276
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,South Dakota,574.114351,294.2025324
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Tennessee,667.4417672,356.8948549
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Texas,794.5343173,370.2265829
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Utah,804.4170723,546.4657974
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Vermont,808.5910407,353.2876309
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Virginia,997.1348684,652.0726422
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Washington,885.885725,215.6438863
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,West Virginia,547.8298661,215.64
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Wisconsin,708.2268145,412.56
44500,34990,51620,21.39,16.82,24.82,43-5052,Postal service mail carriers,348070,2007,Mail Carriers,Wyoming,694.8084315,358.72
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Alabama,144.8882671,267.3391663
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Alaska,268.035603,458.8508614
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Arizona,234.4480029,420.6199523
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Arkansas,163.0027747,226.4274307
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,California,466.101452,642.379108
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Colorado,255.1615497,552.6663813
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Connecticut,284.3752654,654.1098603
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Delaware,202.8012149,414.4066997
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,District of Columbia,557.7063915,421.2349083
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Florida,236.1028787,396.8712982
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Georgia,216.4938139,414.2821412
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Hawaii,439.848698,523.7216651
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Idaho,177.3584062,369.8252087
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Illinois,233.7065063,489.0426312
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Indiana,165.430279,350.3242564
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Iowa,150.9166579,304.3595528
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Kansas,184.8379295,342.4691756
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Kentucky,147.5531339,283.1820172
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Louisiana,177.5981183,253.8938749
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Maine,149.1281536,284.8245746
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Maryland,298.0322962,636.5086426
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Massachusetts,322.2964416,580.8829423
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Michigan,159.3550367,407.4123917
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Minnesota,171.6145501,518.6016242
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Mississippi,145.6928948,232.363676
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Missouri,171.9624457,336.9607319
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Montana,176.2346163,275.5119019
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Nebraska,171.834567,327.1670908
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Nevada,358.8744761,514.3074548
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,New Hampshire,214.6563957,490.2785333
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,New Jersey,324.9737995,662.8223083
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,New Mexico,171.5630035,305.1349616
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,New York,414.0260916,429.3132824
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,North Carolina,185.3232565,337.397214
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,North Dakota,161.2707736,235.2002257
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Ohio,185.842652,364.6549617
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Oklahoma,169.7677144,251.3194736
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Oregon,261.3662344,417.3573141
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Pennsylvania,192.9375535,357.2342504
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Rhode Island,275.6859951,475.9703832
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,South Carolina,155.9068053,305.8840373
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,South Dakota,151.5648587,262.0106611
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Tennessee,171.6015979,319.8344449
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Texas,241.3846434,336.3517471
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Utah,204.743323,471.5010188
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Vermont,179.0711187,317.8416387
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Virginia,275.0544517,561.4465076
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Washington,290.8818769,509.5437223
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,West Virginia,105.019255,195.411091
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Wisconsin,184.1550959,375.9728821
45470,28030,85760,21.86,13.47,41.23,13-1071,"Employment, recruitment, and placement specialists",205800,2008,HR Specialists,Wyoming,158.8942813,290.1092652
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Alabama,144.8882671,267.3391663
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Alaska,268.035603,458.8508614
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Arizona,234.4480029,420.6199523
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Arkansas,163.0027747,226.4274307
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,California,466.101452,642.379108
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Colorado,255.1615497,552.6663813
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Connecticut,284.3752654,654.1098603
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Delaware,202.8012149,414.4066997
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,District of Columbia,557.7063915,421.2349083
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Florida,236.1028787,396.8712982
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Georgia,216.4938139,414.2821412
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Hawaii,439.848698,523.7216651
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Idaho,177.3584062,369.8252087
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Illinois,233.7065063,489.0426312
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Indiana,165.430279,350.3242564
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Iowa,150.9166579,304.3595528
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Kansas,184.8379295,342.4691756
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Kentucky,147.5531339,283.1820172
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Louisiana,177.5981183,253.8938749
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Maine,149.1281536,284.8245746
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Maryland,298.0322962,636.5086426
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Massachusetts,322.2964416,580.8829423
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Michigan,159.3550367,407.4123917
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Minnesota,171.6145501,518.6016242
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Mississippi,145.6928948,232.363676
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Missouri,171.9624457,336.9607319
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Montana,176.2346163,275.5119019
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Nebraska,171.834567,327.1670908
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Nevada,358.8744761,514.3074548
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,New Hampshire,214.6563957,490.2785333
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,New Jersey,324.9737995,662.8223083
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,New Mexico,171.5630035,305.1349616
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,New York,414.0260916,429.3132824
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,North Carolina,185.3232565,337.397214
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,North Dakota,161.2707736,235.2002257
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Ohio,185.842652,364.6549617
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Oklahoma,169.7677144,251.3194736
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Oregon,261.3662344,417.3573141
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Pennsylvania,192.9375535,357.2342504
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Rhode Island,275.6859951,475.9703832
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,South Carolina,155.9068053,305.8840373
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,South Dakota,151.5648587,262.0106611
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Tennessee,171.6015979,319.8344449
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Texas,241.3846434,336.3517471
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Utah,204.743323,471.5010188
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Vermont,179.0711187,317.8416387
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Virginia,275.0544517,561.4465076
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Washington,290.8818769,509.5437223
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,West Virginia,105.019255,195.411091
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Wisconsin,184.1550959,375.9728821
48100,28390,89630,23.12,13.65,43.09,13-2081,"Tax examiners, collectors, and revenue agents",66030,2008,Tax Examiners,Wyoming,158.8942813,290.1092652
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Alabama,144.8882671,267.3391663
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Alaska,268.035603,458.8508614
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Arizona,234.4480029,420.6199523
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Arkansas,163.0027747,226.4274307
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,California,466.101452,642.379108
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Colorado,255.1615497,552.6663813
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Connecticut,284.3752654,654.1098603
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Delaware,202.8012149,414.4066997
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,District of Columbia,557.7063915,421.2349083
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Florida,236.1028787,396.8712982
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Georgia,216.4938139,414.2821412
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Hawaii,439.848698,523.7216651
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Idaho,177.3584062,369.8252087
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Illinois,233.7065063,489.0426312
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Indiana,165.430279,350.3242564
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Iowa,150.9166579,304.3595528
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Kansas,184.8379295,342.4691756
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Kentucky,147.5531339,283.1820172
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Louisiana,177.5981183,253.8938749
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Maine,149.1281536,284.8245746
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Maryland,298.0322962,636.5086426
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Massachusetts,322.2964416,580.8829423
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Michigan,159.3550367,407.4123917
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Minnesota,171.6145501,518.6016242
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Mississippi,145.6928948,232.363676
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Missouri,171.9624457,336.9607319
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Montana,176.2346163,275.5119019
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Nebraska,171.834567,327.1670908
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Nevada,358.8744761,514.3074548
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,New Hampshire,214.6563957,490.2785333
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,New Jersey,324.9737995,662.8223083
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,New Mexico,171.5630035,305.1349616
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,New York,414.0260916,429.3132824
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,North Carolina,185.3232565,337.397214
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,North Dakota,161.2707736,235.2002257
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Ohio,185.842652,364.6549617
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Oklahoma,169.7677144,251.3194736
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Oregon,261.3662344,417.3573141
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Pennsylvania,192.9375535,357.2342504
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Rhode Island,275.6859951,475.9703832
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,South Carolina,155.9068053,305.8840373
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,South Dakota,151.5648587,262.0106611
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Tennessee,171.6015979,319.8344449
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Texas,241.3846434,336.3517471
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Utah,204.743323,471.5010188
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Vermont,179.0711187,317.8416387
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Virginia,275.0544517,561.4465076
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Washington,290.8818769,509.5437223
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,West Virginia,105.019255,195.411091
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Wisconsin,184.1550959,375.9728821
45650,28100,69090,21.95,13.51,33.22,21-1022,Medical and public health social workers,131730,2008,Social Workers,Wyoming,158.8942813,290.1092652
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Alabama,144.8882671,267.3391663
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Alaska,268.035603,458.8508614
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Arizona,234.4480029,420.6199523
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Arkansas,163.0027747,226.4274307
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,California,466.101452,642.379108
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Colorado,255.1615497,552.6663813
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Connecticut,284.3752654,654.1098603
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Delaware,202.8012149,414.4066997
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,District of Columbia,557.7063915,421.2349083
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Florida,236.1028787,396.8712982
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Georgia,216.4938139,414.2821412
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Hawaii,439.848698,523.7216651
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Idaho,177.3584062,369.8252087
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Illinois,233.7065063,489.0426312
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Indiana,165.430279,350.3242564
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Iowa,150.9166579,304.3595528
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Kansas,184.8379295,342.4691756
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Kentucky,147.5531339,283.1820172
51180,34280,80970,*,*,*,25-2031,"Secondary school teachers, except special and vocational education",1090490,2008,HS Teachers,Louisiana,177.5981183,253.8938749
